round,source,target,count,value
4,18,9,0,317
4,18,10,0,0
4,18,11,0,0
4,18,12,0,6
4,18,13,0,0
4,18,14,0,0
4,18,15,0,115
4,18,16,2,4061
4,18,17,0,0
4,18,18,41,10959
4,18,19,0,0
4,18,20,0,0
4,18,21,1,446
4,18,22,0,0
4,18,23,0,0
4,18,24,0,0
4,18,25,0,0
4,18,26,0,0
4,18,27,1,1977
4,18,28,0,222
4,18,29,0,0
4,18,30,0,0
4,18,31,1,2883
4,19,0,0,0
4,19,1,0,0
4,19,2,1,504
4,19,3,4,2845
4,19,4,0,0
4,19,5,0,0
4,19,6,3,4802
4,19,7,0,757
4,19,8,0,0
4,19,9,0,0
4,19,10,0,0
4,19,11,0,0
4,19,12,0,0
4,19,13,0,0
4,19,14,0,0
4,19,15,0,0
4,19,16,0,0
4,19,17,0,0
4,19,18,0,0
4,19,19,33,13492
4,19,20,0,0
4,19,21,0,0
4,19,22,0,0
4,19,23,0,0
4,19,24,0,0
4,19,25,1,2742
4,19,26,0,0
4,19,27,1,766
4,19,28,6,6216
4,19,29,0,52
4,19,30,0,590
4,19,31,2,1374
4,20,0,0,0
4,20,1,0,0
4,20,2,0,0
4,20,3,0,0
4,20,4,4,5686
4,20,5,0,0
4,20,6,0,0
4,20,7,0,0
4,20,8,7,13570
4,20,9,0,0
4,20,10,0,0
4,20,11,0,0
4,20,12,0,3
4,20,13,8,8897
4,20,14,0,0
4,20,15,0,1823
4,20,16,0,0
4,20,17,0,0
4,20,18,0,0
4,20,19,0,0
4,20,20,37,14937
4,20,21,0,0
4,20,22,0,0
4,20,23,0,0
4,20,24,0,59
4,20,25,0,0
4,20,26,10,24797
4,20,27,0,0
4,20,28,0,0
4,20,29,0,0
4,20,30,0,0
4,20,31,0,1632
4,21,0,4,1964
4,21,1,8,7975
4,21,2,8,4394
4,21,3,0,0
4,21,4,0,0
4,21,5,0,2617
4,21,6,0,0
4,21,7,0,325
4,21,8,0,0
4,21,9,0,0
4,21,10,0,0
4,21,11,0,692
4,21,12,0,9848
4,21,13,0,0
4,21,14,0,1893
4,21,15,0,287
4,21,16,1,628
4,21,17,0,0
4,21,18,2,1762
4,21,19,0,0
4,21,20,0,0
4,21,21,57,26458
4,21,22,0,208
4,21,23,0,0
4,21,24,0,0
4,21,25,5,529
4,21,26,0,0
4,21,27,2,623
4,21,28,0,0
4,21,29,0,546
4,21,30,0,0
4,21,31,0,0
4,22,0,0,0
4,22,1,4,11184
4,22,2,0,0
4,22,3,0,0
4,22,4,0,0
4,22,5,0,1782
4,22,6,0,0
4,22,7,0,0
4,22,8,0,0
4,22,9,0,0
4,22,10,0,0
4,22,11,0,33
4,22,12,0,308
4,22,13,0,0
4,22,14,0,0
4,22,15,0,0
4,22,16,0,0
4,22,17,0,0
4,22,18,0,0
4,22,19,0,0
4,22,20,0,0
4,22,21,0,2002
4,22,22,22,2172
4,22,23,0,0
4,22,24,0,0
4,22,25,0,0
4,22,26,0,0
4,22,27,0,0
4,22,28,0,0
4,22,29,0,0
4,22,30,0,0
4,22,31,0,0
4,23,0,0,0
4,23,1,0,0
4,23,2,0,0
4,23,3,0,0
4,23,4,0,8994
4,23,5,0,0
4,23,6,0,848
4,23,7,0,0
4,23,8,0,0
4,23,9,0,0
4,23,10,0,28
4,23,11,0,0
4,23,12,0,0
4,23,13,0,0
4,23,14,0,0
4,23,15,0,0
4,23,16,0,0
4,23,17,0,876
4,23,18,0,0
4,23,19,0,0
4,23,20,2,857
4,23,21,0,0
4,23,22,0,0
4,23,23,47,28056
4,23,24,0,0
4,23,25,0,4
4,23,26,0,0
4,23,27,0,0
4,23,28,0,0
4,23,29,0,5
4,23,30,2,4824
4,23,31,0,0
4,24,0,0,0
4,24,1,0,0
4,24,2,0,0
4,24,3,0,0
4,24,4,1,8186
4,24,5,0,0
4,24,6,0,0
4,24,7,0,0
4,24,8,0,0
4,24,9,0,0
4,24,10,0,0
4,24,11,5,3045
4,24,12,2,1633
4,24,13,9,12579
4,24,14,0,0
4,24,15,0,0
4,24,16,0,0
4,24,17,0,0
4,24,18,0,0
4,24,19,0,0
4,24,20,0,0
4,24,21,0,0
4,24,22,0,0
4,24,23,0,0
4,24,24,47,33738
4,24,25,0,0
4,24,26,0,6
4,24,27,0,68
4,24,28,0,0
4,24,29,0,0
4,24,30,0,0
4,24,31,0,0
4,25,0,0,0
4,25,1,0,0
4,25,2,0,0
4,25,3,0,7
4,25,4,0,0
4,25,5,0,0
4,25,6,1,256
4,25,7,0,0
4,25,8,0,0
4,25,9,0,0
4,25,10,2,572
4,25,11,0,0
4,25,12,0,0
4,25,13,0,0
4,25,14,0,23
4,25,15,0,0
4,25,16,0,0
4,25,17,0,0
4,25,18,0,0
4,25,19,2,5106
4,25,20,0,0
4,25,21,0,0
4,25,22,0,0
4,25,23,0,0
4,25,24,0,0
4,25,25,32,16303
4,25,26,0,0
4,25,27,0,5
4,25,28,0,0
4,25,29,1,8916
4,25,30,0,1252
4,25,31,0,0
4,26,0,0,0
4,26,1,0,0
4,26,2,0,0
4,26,3,0,0
4,26,4,3,7420
4,26,5,0,0
4,26,6,0,0
4,26,7,0,0
4,26,8,0,0
4,26,9,0,0
4,26,10,0,0
4,26,11,1,0
4,26,12,0,46
4,26,13,14,24897
4,26,14,0,0
4,26,15,3,1766
4,26,16,0,0
4,26,17,0,0
4,26,18,0,0
4,26,19,0,0
4,26,20,0,388
4,26,21,0,0
4,26,22,0,0
4,26,23,0,0
4,26,24,3,6470
4,26,25,0,0
4,26,26,23,23189
4,26,27,0,2
4,26,28,0,0
4,26,29,0,0
4,26,30,0,0
4,26,31,0,0
4,27,0,0,0
4,27,1,0,45
4,27,2,3,0
4,27,3,0,0
4,27,4,0,5125
4,27,5,8,22678
4,27,6,0,0
4,27,7,2,145
4,27,8,0,0
4,27,9,0,0
4,27,10,2,1775
4,27,11,0,9747
4,27,12,0,5639
4,27,13,2,0
4,27,14,5,10155
4,27,15,0,4
4,27,16,0,0
4,27,17,0,0
4,27,18,1,0
4,27,19,3,93
4,27,20,0,0
4,27,21,5,4851
4,27,22,0,2631
4,27,23,0,3
4,27,24,0,561
4,27,25,5,2365
4,27,26,1,0
4,27,27,90,38754
4,27,28,0,0
4,27,29,5,5633
4,27,30,1,9481
4,27,31,0,0
4,28,0,1,314
4,28,1,0,10
4,28,2,17,18065
4,28,3,0,755
4,28,4,0,0
4,28,5,0,0
4,28,6,0,0
4,28,7,0,8329
4,28,8,0,0
4,28,9,0,0
4,28,10,0,0
4,28,11,0,0
4,28,12,0,967
4,28,13,0,0
4,28,14,0,0
4,28,15,0,23
4,28,16,1,6262
4,28,17,0,0
4,28,18,1,3308
4,28,19,0,88
4,28,20,0,0
4,28,21,1,3147
4,28,22,0,0
4,28,23,0,0
4,28,24,0,0
4,28,25,1,823
4,28,26,0,0
4,28,27,3,9552
4,28,28,22,8063
4,28,29,0,238
4,28,30,0,0
4,28,31,3,1672
4,29,0,0,0
4,29,1,0,0
4,29,2,5,195
4,29,3,0,0
4,29,4,0,0
4,29,5,0,1520
4,29,6,1,303
4,29,7,2,1049
4,29,8,0,0
4,29,9,0,0
4,29,10,0,2885
4,29,11,0,0
4,29,12,0,16
4,29,13,0,0
4,29,14,0,19170
4,29,15,0,0
4,29,16,0,0
4,29,17,0,0
4,29,18,0,0
4,29,19,9,2721
4,29,20,0,0
4,29,21,0,4056
4,29,22,0,0
4,29,23,0,0
4,29,24,0,0
4,29,25,9,13866
4,29,26,0,0
4,29,27,3,997
4,29,28,2,0
4,29,29,52,38539
4,29,30,0,1612
4,29,31,0,0
4,30,0,0,0
4,30,1,0,0
4,30,2,0,0
4,30,3,0,0
4,30,4,1,2616
4,30,5,0,1
4,30,6,0,4270
4,30,7,0,0
4,30,8,0,0
4,30,9,0,0
4,30,10,6,12148
4,30,11,0,0
4,30,12,0,0
4,30,13,0,0
4,30,14,2,1627
4,30,15,0,0
4,30,16,0,0
4,30,17,0,0
4,30,18,0,0
4,30,19,1,0
4,30,20,0,0
4,30,21,0,0
4,30,22,0,0
4,30,23,0,1804
4,30,24,0,0
4,30,25,0,3871
4,30,26,0,0
4,30,27,0,299
4,30,28,0,0
4,30,29,4,4210
4,30,30,51,24655
4,30,31,0,0
4,31,0,0,0
4,31,1,0,0
4,31,2,6,7321
4,31,3,0,0
4,31,4,2,2508
4,31,5,0,0
4,31,6,2,1861
4,31,7,0,7188
4,31,8,5,0
4,31,9,0,0
4,31,10,0,0
4,31,11,0,0
4,31,12,0,1393
4,31,13,0,0
4,31,14,0,0
4,31,15,4,5039
4,31,16,2,9509
4,31,17,3,8
4,31,18,1,352
4,31,19,0,547
4,31,20,9,154
4,31,21,0,28
4,31,22,0,0
4,31,23,0,0
4,31,24,0,0
4,31,25,0,385
4,31,26,3,294
4,31,27,4,25046
4,31,28,2,4339
4,31,29,0,0
4,31,30,0,562
4,31,31,61,26437
5,0,0,26,9302
5,0,1,2,1429
5,0,2,2,363
5,0,3,0,0
5,0,4,0,0
5,0,5,0,0
5,0,6,0,0
5,0,7,0,0
5,0,8,0,0
5,0,9,0,6606
5,0,10,0,0
5,0,11,0,0
5,0,12,0,2
5,0,13,0,0
5,0,14,0,0
5,0,15,0,0
5,0,16,0,418
5,0,17,0,0
5,0,18,1,9584
5,0,19,0,0
5,0,20,0,0
5,0,21,0,156
5,0,22,0,0
5,0,23,0,0
5,0,24,0,0
5,0,25,0,0
5,0,26,0,0
5,0,27,0,0
5,0,28,0,0
5,0,29,0,0
5,0,30,0,0
5,0,31,0,0
5,1,0,1,4417
5,1,1,30,8391
5,1,2,0,247
5,1,3,0,0
5,1,4,0,0
5,1,5,2,96
5,1,6,0,0
5,1,7,0,0
5,1,8,1,97
5,1,9,0,0
5,1,10,0,0
5,1,11,0,0
5,1,12,1,820
5,1,13,0,0
5,1,14,0,0
5,1,15,0,0
5,1,16,0,0
5,1,17,0,0
5,1,18,0,3531
5,1,19,0,0
5,1,20,0,0
5,1,21,3,14226
5,1,22,0,205
5,1,23,0,0
5,1,24,0,0
5,1,25,0,0
5,1,26,0,0
5,1,27,0,0
5,1,28,0,0
5,1,29,0,0
5,1,30,0,0
5,1,31,0,0
5,2,0,0,1
5,2,1,0,5
5,2,2,48,8147
5,2,3,0,0
5,2,4,0,0
5,2,5,0,0
5,2,6,8,6263
5,2,7,1,3762
5,2,8,0,0
5,2,9,0,0
5,2,10,0,0
5,2,11,1,840
5,2,12,0,1663
5,2,13,0,0
5,2,14,0,0
5,2,15,0,0
5,2,16,1,3212
5,2,17,0,0
5,2,18,2,4136
5,2,19,0,0
5,2,20,0,0
5,2,21,0,3301
5,2,22,0,0
5,2,23,0,0
5,2,24,0,0
5,2,25,0,1192
5,2,26,0,0
5,2,27,1,11503
5,2,28,0,0
5,2,29,0,0
5,2,30,0,0
5,2,31,4,6610
5,3,0,0,0
5,3,1,0,0
5,3,2,0,19
5,3,3,5,326
5,3,4,0,0
5,3,5,0,0
5,3,6,0,0
5,3,7,0,7
5,3,8,0,0
5,3,9,0,0
5,3,10,0,0
5,3,11,3,4607
5,3,12,0,0
5,3,13,0,0
5,3,14,0,0
5,3,15,0,0
5,3,16,0,0
5,3,17,0,0
5,3,18,0,0
5,3,19,0,0
5,3,20,0,0
5,3,21,0,0
5,3,22,0,0
5,3,23,0,0
5,3,24,0,0
5,3,25,0,6
5,3,26,0,0
5,3,27,0,0
5,3,28,3,6872
5,3,29,0,0
5,3,30,3,768
5,3,31,3,2507
5,4,0,0,0
5,4,1,0,0
5,4,2,0,0
5,4,3,0,0
5,4,4,157,94642
5,4,5,0,0
5,4,6,4,46
5,4,7,0,0
5,4,8,2,1180
5,4,9,0,0
5,4,10,10,2901
5,4,11,0,0
5,4,12,0,641
5,4,13,0,5890
5,4,14,0,0
5,4,15,4,678
5,4,16,0,76
5,4,17,14,4378
5,4,18,0,0
5,4,19,8,2606
5,4,20,0,1990
5,4,21,0,0
5,4,22,0,0
5,4,23,10,16000
5,4,24,3,9534
5,4,25,0,0
5,4,26,0,4
5,4,27,0,18270
5,4,28,0,0
5,4,29,0,0
5,4,30,0,916
5,4,31,0,0
5,5,0,0,0
5,5,1,0,366
5,5,2,0,0
5,5,3,0,0
5,5,4,0,0
5,5,5,21,17426
5,5,6,0,0
5,5,7,0,0
5,5,8,5,1553
5,5,9,0,0
5,5,10,0,0
5,5,11,0,0
5,5,12,0,0
5,5,13,0,0
5,5,14,0,2761
5,5,15,0,0
5,5,16,0,0
5,5,17,0,0
5,5,18,0,0
5,5,19,0,0
5,5,20,0,0
5,5,21,0,633
5,5,22,0,4734
5,5,23,0,0
5,5,24,0,0
5,5,25,1,0
5,5,26,0,0
5,5,27,2,362
5,5,28,0,0
5,5,29,0,0
5,5,30,0,0
5,5,31,0,0
5,6,0,0,0
5,6,1,0,0
5,6,2,0,0
5,6,3,1,77
5,6,4,0,11
5,6,5,0,0
5,6,6,24,11251
5,6,7,0,16
5,6,8,0,0
5,6,9,0,0
5,6,10,2,768
5,6,11,4,1490
5,6,12,0,0
5,6,13,0,0
5,6,14,0,0
5,6,15,0,0
5,6,16,0,0
5,6,17,0,409
5,6,18,0,0
5,6,19,6,236
5,6,20,0,0
5,6,21,0,0
5,6,22,0,0
5,6,23,0,0
5,6,24,0,0
5,6,25,0,0
5,6,26,0,0
5,6,27,0,1254
5,6,28,3,5508
5,6,29,0,0
5,6,30,8,14615
5,6,31,0,4671
5,7,0,0,0
5,7,1,0,0
5,7,2,0,5174
5,7,3,0,0
5,7,4,0,0
5,7,5,0,0
5,7,6,2,185
5,7,7,26,6353
5,7,8,0,0
5,7,9,0,0
5,7,10,0,0
5,7,11,5,2365
5,7,12,0,0
5,7,13,0,0
5,7,14,0,0
5,7,15,0,0
5,7,16,0,0
5,7,17,0,0
5,7,18,0,0
5,7,19,0,0
5,7,20,0,0
5,7,21,0,1749
5,7,22,0,0
5,7,23,0,0
5,7,24,0,0
5,7,25,0,14338
5,7,26,0,0
5,7,27,0,1018
5,7,28,0,0
5,7,29,0,0
5,7,30,0,0
5,7,31,2,3
5,8,0,0,0
5,8,1,0,0
5,8,2,0,0
5,8,3,0,0
5,8,4,0,0
5,8,5,0,0
5,8,6,0,1857
5,8,7,0,0
5,8,8,0,0
5,8,9,0,0
5,8,10,0,0
5,8,11,0,0
5,8,12,0,0
5,8,13,0,0
5,8,14,0,0
5,8,15,0,3860
5,8,16,0,2320
5,8,17,3,5530
5,8,18,0,0
5,8,19,0,0
5,8,20,4,582
5,8,21,0,0
5,8,22,0,0
5,8,23,0,0
5,8,24,0,0
5,8,25,0,0
5,8,26,0,7456
5,8,27,0,0
5,8,28,0,0
5,8,29,0,0
5,8,30,0,0
5,8,31,0,0
5,9,0,0,1725
5,9,1,0,0
5,9,2,0,890
5,9,3,0,0
5,9,4,0,0
5,9,5,0,0
5,9,6,0,0
5,9,7,0,0
5,9,8,0,0
5,9,9,18,5622
5,9,10,0,0
5,9,11,0,0
5,9,12,0,0
5,9,13,0,0
5,9,14,0,0
5,9,15,0,0
5,9,16,0,1404
5,9,17,0,0
5,9,18,0,3153
5,9,19,0,0
5,9,20,0,0
5,9,21,0,0
5,9,22,0,0
5,9,23,0,0
5,9,24,0,0
5,9,25,0,0
5,9,26,0,0
5,9,27,0,0
5,9,28,0,0
5,9,29,0,0
5,9,30,0,0
5,9,31,0,0
5,10,0,0,0
5,10,1,0,0
5,10,2,0,0
5,10,3,5,1660
5,10,4,0,0
5,10,5,0,0
5,10,6,0,0
5,10,7,0,0
5,10,8,0,0
5,10,9,0,0
5,10,10,17,183
5,10,11,0,0
5,10,12,0,0
5,10,13,0,0
5,10,14,1,6441
5,10,15,0,0
5,10,16,0,0
5,10,17,0,0
5,10,18,0,0
5,10,19,0,0
5,10,20,0,0
5,10,21,0,0
5,10,22,0,0
5,10,23,0,0
5,10,24,0,0
5,10,25,2,123
5,10,26,0,0
5,10,27,0,0
5,10,28,0,0
5,10,29,0,8262
5,10,30,0,0
5,10,31,0,0
5,11,0,0,0
5,11,1,0,1097
5,11,2,0,0
5,11,3,0,0
5,11,4,0,197
5,11,5,0,1700
5,11,6,0,0
5,11,7,0,0
5,11,8,17,17432
5,11,9,0,0
5,11,10,0,0
5,11,11,0,0
5,11,12,0,5216
5,11,13,0,202
5,11,14,0,0
5,11,15,0,0
5,11,16,0,0
5,11,17,0,0
5,11,18,0,0
5,11,19,0,0
5,11,20,0,0
5,11,21,0,113
5,11,22,0,7246
5,11,23,0,0
5,11,24,0,9394
5,11,25,0,0
5,11,26,0,0
5,11,27,0,30
5,11,28,0,0
5,11,29,0,0
5,11,30,0,0
5,11,31,0,0
5,12,0,0,1801
5,12,1,1,4406
5,12,2,0,0
5,12,3,0,0
5,12,4,0,2891
5,12,5,0,828
5,12,6,0,0
5,12,7,0,0
5,12,8,10,8758
5,12,9,0,0
5,12,10,0,0
5,12,11,0,0
5,12,12,72,25515
5,12,13,0,8001
5,12,14,0,0
5,12,15,0,2064
5,12,16,2,1522
5,12,17,0,0
5,12,18,0,443
5,12,19,0,0
5,12,20,0,75
5,12,21,0,709
5,12,22,0,298
5,12,23,0,0
5,12,24,0,3802
5,12,25,0,0
5,12,26,0,0
5,12,27,1,630
5,12,28,0,0
5,12,29,0,0
5,12,30,0,0
5,12,31,0,0
5,13,0,0,0
5,13,1,0,0
5,13,2,0,0
5,13,3,0,0
5,13,4,0,10379
5,13,5,0,0
5,13,6,0,0
5,13,7,0,0
5,13,8,0,0
5,13,9,0,0
5,13,10,0,0
5,13,11,0,0
5,13,12,3,843
5,13,13,50,26335
5,13,14,0,0
5,13,15,0,1330
5,13,16,0,0
5,13,17,0,0
5,13,18,0,0
5,13,19,0,0
5,13,20,8,18950
5,13,21,0,0
5,13,22,0,0
5,13,23,0,0
5,13,24,0,5625
5,13,25,0,0
5,13,26,0,3
5,13,27,0,626
5,13,28,0,0
5,13,29,0,0
5,13,30,0,0
5,13,31,0,0
5,14,0,0,0
5,14,1,0,0
5,14,2,0,0
5,14,3,1,0
5,14,4,0,0
5,14,5,0,4136
5,14,6,0,0
5,14,7,0,0
5,14,8,0,0
5,14,9,0,0
5,14,10,2,53
5,14,11,0,0
5,14,12,0,0
5,14,13,0,0
5,14,14,30,17294
5,14,15,0,0
5,14,16,0,0
5,14,17,0,0
5,14,18,0,0
5,14,19,0,0
5,14,20,0,0
5,14,21,0,75
5,14,22,0,0
5,14,23,0,0
5,14,24,0,0
5,14,25,4,25
5,14,26,0,0
5,14,27,3,494
5,14,28,0,0
5,14,29,1,2728
5,14,30,0,0
5,14,31,0,0
5,15,0,0,0
5,15,1,0,0
5,15,2,0,0
5,15,3,0,0
5,15,4,0,534
5,15,5,0,0
5,15,6,6,6383
5,15,7,0,0
5,15,8,0,0
5,15,9,0,0
5,15,10,0,0
5,15,11,0,0
5,15,12,1,3517
5,15,13,0,5347
5,15,14,0,0
5,15,15,58,8184
5,15,16,0,5226
5,15,17,4,605
5,15,18,0,0
5,15,19,0,0
5,15,20,9,6023
5,15,21,0,0
5,15,22,0,0
5,15,23,0,0
5,15,24,0,0
5,15,25,0,0
5,15,26,1,2070
5,15,27,0,925
5,15,28,0,0
5,15,29,0,0
5,15,30,0,0
5,15,31,0,0
5,16,0,0,2739
5,16,1,0,61
5,16,2,2,11
5,16,3,0,0
5,16,4,0,0
5,16,5,0,0
5,16,6,9,5043
5,16,7,0,0
5,16,8,0,0
5,16,9,1,793
5,16,10,0,0
5,16,11,0,0
5,16,12,0,4711
5,16,13,0,138
5,16,14,0,0
5,16,15,0,11738
5,16,16,50,15055
5,16,17,0,0
5,16,18,2,3000
5,16,19,0,0
5,16,20,0,1654
5,16,21,0,0
5,16,22,0,0
5,16,23,0,0
5,16,24,0,0
5,16,25,0,0
5,16,26,1,145
5,16,27,0,892
5,16,28,0,0
5,16,29,0,0
5,16,30,0,0
5,16,31,0,0
5,17,0,0,0
5,17,1,0,0
5,17,2,0,0
5,17,3,0,0
5,17,4,0,316
5,17,5,0,0
5,17,6,0,3739
5,17,7,0,0
5,17,8,0,0
5,17,9,0,0
5,17,10,0,0
5,17,11,0,0
5,17,12,0,0
5,17,13,0,0
5,17,14,0,0
5,17,15,0,0
5,17,16,0,0
5,17,17,30,11079
5,17,18,0,0
5,17,19,11,10005
5,17,20,0,0
5,17,21,0,0
5,17,22,0,0
5,17,23,0,6
5,17,24,0,0
5,17,25,0,0
5,17,26,0,0
5,17,27,0,88
5,17,28,0,0
5,17,29,0,0
5,17,30,4,5830
5,17,31,0,2
5,18,0,0,302
5,18,1,0,366
5,18,2,1,7466
5,18,3,0,0
5,18,4,0,0
5,18,5,0,0
5,18,6,2,2030
5,18,7,0,0
5,18,8,0,0
5,18,9,1,1334
5,18,10,0,0
5,18,11,0,0
5,18,12,0,3971
5,18,13,0,0
5,18,14,0,0
5,18,15,0,177
5,18,16,0,3307
5,18,17,0,0
5,18,18,57,14755
5,18,19,0,0
5,18,20,0,0
5,18,21,1,180
5,18,22,0,0
5,18,23,0,0
5,18,24,0,0
5,18,25,0,0
5,18,26,0,0
5,18,27,0,2
5,18,28,0,0
5,18,29,0,0
5,18,30,0,0
5,18,31,0,212
5,19,0,0,0
5,19,1,0,0
5,19,2,2,82
5,19,3,3,3819
5,19,4,0,0
5,19,5,0,0
5,19,6,0,2
5,19,7,0,2473
5,19,8,0,0
5,19,9,0,0
5,19,10,1,1507
5,19,11,11,9887
5,19,12,0,0
5,19,13,0,0
5,19,14,0,0
5,19,15,0,0
5,19,16,0,0
5,19,17,0,0
5,19,18,0,0
5,19,19,0,0
5,19,20,0,0
5,19,21,0,136
5,19,22,0,0
5,19,23,0,0
5,19,24,0,0
5,19,25,2,14391
5,19,26,0,0
5,19,27,0,556
5,19,28,2,270
5,19,29,0,5
5,19,30,4,315
5,19,31,2,468
5,20,0,0,0
5,20,1,0,0
5,20,2,0,0
5,20,3,0,0
5,20,4,0,10100
5,20,5,0,0
5,20,6,7,15975
5,20,7,0,0
5,20,8,0,0
5,20,9,0,0
5,20,10,0,0
5,20,11,0,0
5,20,12,0,0
5,20,13,1,91
5,20,14,0,0
5,20,15,0,2901
5,20,16,0,0
5,20,17,24,35507
5,20,18,0,0
5,20,19,15,2914
5,20,20,33,2798
5,20,21,0,0
5,20,22,0,0
5,20,23,0,145
5,20,24,0,0
5,20,25,0,0
5,20,26,6,755
5,20,27,0,3517
5,20,28,0,0
5,20,29,0,0
5,20,30,5,1113
5,20,31,0,0
5,21,0,1,72
5,21,1,0,2330
5,21,2,0,5502
5,21,3,0,0
5,21,4,0,0
5,21,5,5,6701
5,21,6,0,0
5,21,7,0,453
5,21,8,1,2189
5,21,9,0,0
5,21,10,0,0
5,21,11,0,0
5,21,12,0,5024
5,21,13,0,0
5,21,14,0,3425
5,21,15,0,0
5,21,16,0,0
5,21,17,0,0
5,21,18,4,891
5,21,19,0,0
5,21,20,0,0
5,21,21,57,16143
5,21,22,1,775
5,21,23,0,0
5,21,24,0,0
5,21,25,1,1822
5,21,26,0,0
5,21,27,2,5227
5,21,28,0,0
5,21,29,0,0
5,21,30,0,0
5,21,31,0,0
5,22,0,0,0
5,22,1,0,7150
5,22,2,0,0
5,22,3,0,0
5,22,4,0,0
5,22,5,0,1556
5,22,6,0,0
5,22,7,0,0
5,22,8,4,35
5,22,9,0,0
5,22,10,0,0
5,22,11,0,0
5,22,12,0,359
5,22,13,0,0
5,22,14,0,0
5,22,15,0,0
5,22,16,0,0
5,22,17,0,0
5,22,18,0,0
5,22,19,0,0
5,22,20,0,0
5,22,21,0,2609
5,22,22,23,2090
5,22,23,0,0
5,22,24,0,0
5,22,25,0,0
5,22,26,0,0
5,22,27,0,0
5,22,28,0,0
5,22,29,0,0
5,22,30,0,0
5,22,31,0,0
5,23,0,0,0
5,23,1,0,0
5,23,2,0,0
5,23,3,0,0
5,23,4,0,2223
5,23,5,0,0
5,23,6,0,0
5,23,7,0,0
5,23,8,0,0
5,23,9,0,0
5,23,10,1,152
5,23,11,0,0
5,23,12,0,0
5,23,13,0,0
5,23,14,0,0
5,23,15,0,0
5,23,16,0,0
5,23,17,0,921
5,23,18,0,0
5,23,19,9,18170
5,23,20,0,0
5,23,21,0,0
5,23,22,0,0
5,23,23,40,17220
5,23,24,0,0
5,23,25,0,0
5,23,26,0,0
5,23,27,0,0
5,23,28,0,0
5,23,29,0,0
5,23,30,0,1423
5,23,31,0,0
5,24,0,0,0
5,24,1,0,0
5,24,2,0,0
5,24,3,0,0
5,24,4,0,5548
5,24,5,0,0
5,24,6,0,0
5,24,7,0,0
5,24,8,5,2595
5,24,9,0,0
5,24,10,0,0
5,24,11,0,0
5,24,12,0,1043
5,24,13,1,12894
5,24,14,0,0
5,24,15,0,534
5,24,16,0,0
5,24,17,0,0
5,24,18,0,0
5,24,19,0,0
5,24,20,0,922
5,24,21,0,0
5,24,22,0,0
5,24,23,0,0
5,24,24,45,34101
5,24,25,0,0
5,24,26,0,0
5,24,27,0,2
5,24,28,0,0
5,24,29,0,0
5,24,30,0,0
5,24,31,0,0
5,25,0,0,0
5,25,1,0,0
5,25,2,0,134
5,25,3,10,10232
5,25,4,0,0
5,25,5,0,0
5,25,6,0,0
5,25,7,0,6
5,25,8,0,0
5,25,9,0,0
5,25,10,2,635
5,25,11,9,5113
5,25,12,0,0
5,25,13,0,0
5,25,14,0,8108
5,25,15,0,0
5,25,16,0,0
5,25,17,0,0
5,25,18,0,0
5,25,19,0,0
5,25,20,0,0
5,25,21,0,2109
5,25,22,0,0
5,25,23,0,0
5,25,24,0,0
5,25,25,42,17633
5,25,26,0,0
5,25,27,1,50
5,25,28,0,33
5,25,29,0,299
5,25,30,1,1190
5,25,31,0,0
5,26,0,0,0
5,26,1,0,0
5,26,2,0,0
5,26,3,0,0
5,26,4,0,4898
5,26,5,0,0
5,26,6,1,61
5,26,7,0,0
5,26,8,0,0
5,26,9,0,0
5,26,10,0,0
5,26,11,0,0
5,26,12,0,555
5,26,13,2,7644
5,26,14,0,0
5,26,15,0,4195
5,26,16,0,13
5,26,17,4,1671
5,26,18,0,0
5,26,19,0,0
5,26,20,8,21623
5,26,21,0,0
5,26,22,0,0
5,26,23,0,0
5,26,24,0,16
5,26,25,0,0
5,26,26,24,17302
5,26,27,0,301
5,26,28,0,0
5,26,29,0,0
5,26,30,0,0
5,26,31,0,0
5,27,0,0,0
5,27,1,0,0
5,27,2,0,614
5,27,3,1,17
5,27,4,0,7537
5,27,5,0,789
5,27,6,8,464
5,27,7,2,1724
5,27,8,4,9929
5,27,9,0,0
5,27,10,15,23192
5,27,11,6,2722
5,27,12,0,10675
5,27,13,0,0
5,27,14,1,3115
5,27,15,0,1137
5,27,16,2,2149
5,27,17,3,1
5,27,18,0,492
5,27,19,0,0
5,27,20,0,4
5,27,21,0,2582
5,27,22,0,0
5,27,23,2,1494
5,27,24,0,620
5,27,25,0,6465
5,27,26,0,0
5,27,27,93,43272
5,27,28,0,0
5,27,29,0,113
5,27,30,0,78
5,27,31,0,7
5,28,0,0,0
5,28,1,0,0
5,28,2,0,8241
5,28,3,0,2
5,28,4,0,0
5,28,5,0,0
5,28,6,2,422
5,28,7,1,4526
5,28,8,0,0
5,28,9,0,0
5,28,10,0,0
5,28,11,4,5671
5,28,12,0,0
5,28,13,0,0
5,28,14,0,0
5,28,15,0,0
5,28,16,0,0
5,28,17,0,0
5,28,18,0,0
5,28,19,0,0
5,28,20,0,0
5,28,21,0,0
5,28,22,0,0
5,28,23,0,0
5,28,24,0,0
5,28,25,1,3099
5,28,26,0,0
5,28,27,0,260
5,28,28,19,4763
5,28,29,0,0
5,28,30,3,31
5,28,31,5,9614
5,29,0,0,0
5,29,1,0,0
5,29,2,0,0
5,29,3,12,11481
5,29,4,0,0
