round,source,target,blockid,isLocal,count
1,0,0,36,0,4
1,0,0,37,1,4
1,0,0,38,1,4
1,0,0,39,1,4
1,0,2,4,0,4
1,0,2,5,0,4
1,0,2,6,1,4
1,0,2,7,1,4
1,0,3,32,0,4
1,0,3,33,0,4
1,0,3,34,1,4
1,0,3,35,0,4
1,0,8,0,0,4
1,0,8,1,1,4
1,0,8,2,1,4
1,0,8,3,0,4
1,0,9,0,1,2
1,0,9,1,0,2
1,0,10,2,0,5
1,0,10,3,1,5
1,0,10,4,1,5
1,0,10,5,1,5
1,0,10,6,0,5
1,0,11,6,0,2
1,0,11,7,0,2
1,0,16,3,0,3
1,0,16,5,0,3
1,0,16,6,0,3
1,0,17,37,0,1
1,0,18,32,1,3
1,0,18,33,1,3
1,0,18,34,0,3
1,0,19,36,0,1
1,0,24,32,0,2
1,0,24,33,0,2
1,0,25,32,0,3
1,0,25,33,0,3
1,0,25,34,0,3
1,0,26,33,0,3
1,0,26,34,0,3
1,0,26,35,0,3
1,0,31,34,0,4
1,0,31,35,1,4
1,0,31,36,1,4
1,0,31,37,0,4
1,1,0,100,0,4
1,1,0,101,1,4
1,1,0,102,1,4
1,1,0,103,1,4
1,1,1,96,0,1
1,1,2,68,0,4
1,1,2,69,1,4
1,1,2,70,1,4
1,1,2,71,1,4
1,1,3,97,0,3
1,1,3,98,0,3
1,1,3,99,0,3
1,1,8,64,0,4
1,1,8,65,0,4
1,1,8,66,1,4
1,1,8,67,0,4
1,1,9,64,1,3
1,1,9,65,1,3
1,1,9,66,0,3
1,1,10,66,0,4
1,1,10,67,1,4
1,1,10,68,1,4
1,1,10,69,0,4
1,1,11,71,0,1
1,1,16,67,0,1
1,1,17,100,0,3
1,1,17,101,0,3
1,1,17,102,0,3
1,1,18,96,0,3
1,1,18,97,0,3
1,1,18,98,0,3
1,1,19,99,0,2
1,1,19,100,0,2
1,1,24,96,1,2
1,1,24,97,0,2
1,1,25,96,0,4
1,1,25,97,1,4
1,1,25,98,1,4
1,1,25,99,0,4
1,1,26,97,0,3
1,1,26,98,0,3
1,1,26,99,0,3
1,1,31,98,0,5
1,1,31,99,1,5
1,1,31,100,1,5
1,1,31,101,0,5
1,1,31,102,0,5
1,2,0,164,0,4
1,2,0,165,1,4
1,2,0,166,1,4
1,2,0,167,1,4
1,2,1,160,1,2
1,2,1,161,0,2
1,2,2,132,0,4
1,2,2,133,1,4
1,2,2,134,1,4
1,2,2,135,1,4
1,2,3,162,0,2
1,2,3,163,0,2
1,2,8,128,0,4
1,2,8,129,1,4
1,2,8,130,1,4
1,2,8,131,0,4
1,2,9,128,1,2
1,2,9,129,0,2
1,2,10,130,0,4
1,2,10,131,1,4
1,2,10,132,1,4
1,2,10,133,0,4
1,2,11,133,0,3
1,2,11,134,0,3
1,2,11,135,0,3
1,2,17,165,0,1
1,2,18,160,0,2
1,2,18,161,0,2
1,2,19,163,0,2
1,2,19,164,0,2
1,2,21,160,0,3
1,2,21,161,0,3
1,2,21,162,0,3
1,2,24,160,0,1
1,2,25,160,0,4
1,2,25,161,1,4
1,2,25,162,1,4
1,2,25,163,0,4
1,2,26,160,0,4
1,2,26,161,0,4
1,2,26,162,0,4
1,2,26,163,0,4
1,2,29,160,0,1
1,2,31,162,0,4
1,2,31,163,1,4
1,2,31,164,1,4
1,2,31,165,0,4
1,3,0,228,0,4
1,3,0,229,1,4
1,3,0,230,1,4
1,3,0,231,1,4
1,3,1,224,0,2
1,3,1,225,0,2
1,3,2,196,0,4
1,3,2,197,1,4
1,3,2,198,1,4
1,3,2,199,1,4
1,3,4,229,0,3
1,3,4,230,0,3
1,3,4,231,0,3
1,3,5,192,0,4
1,3,5,193,0,4
1,3,5,194,0,4
1,3,5,195,0,4
1,3,8,193,0,3
1,3,8,194,1,3
1,3,8,195,0,3
1,3,9,192,1,3
1,3,9,193,1,3
1,3,9,194,0,3
1,3,10,194,0,4
1,3,10,195,1,4
1,3,10,196,1,4
1,3,10,197,0,4
1,3,11,197,0,3
1,3,11,198,0,3
1,3,11,199,0,3
1,3,12,197,0,3
1,3,12,198,0,3
1,3,12,199,0,3
1,3,13,194,0,5
1,3,13,195,0,5
1,3,13,196,0,5
1,3,13,197,0,5
1,3,13,198,0,5
1,3,18,224,0,1
1,3,19,227,0,2
1,3,19,228,0,2
1,3,20,227,0,1
1,3,21,224,0,4
1,3,21,225,1,4
1,3,21,226,1,4
1,3,21,227,0,4
1,3,25,224,0,4
1,3,25,225,0,4
1,3,25,226,0,4
1,3,25,227,0,4
1,3,26,225,0,3
1,3,26,226,0,3
1,3,26,227,0,3
1,3,27,228,0,3
1,3,27,229,0,3
1,3,27,230,0,3
1,3,28,224,0,3
1,3,28,225,0,3
1,3,28,226,0,3
1,3,29,224,1,2
1,3,29,225,0,2
1,3,31,226,0,4
1,3,31,227,1,4
1,3,31,228,1,4
1,3,31,229,0,4
1,4,0,292,0,4
1,4,0,293,0,4
1,4,0,294,0,4
1,4,0,295,0,4
1,4,1,289,0,1
1,4,2,261,0,3
1,4,2,262,0,3
1,4,2,263,0,3
1,4,4,292,0,4
1,4,4,293,1,4
1,4,4,294,1,4
1,4,4,295,1,4
1,4,5,256,1,4
1,4,5,257,1,4
1,4,5,258,1,4
1,4,5,259,0,4
1,4,8,257,0,2
1,4,8,258,0,2
1,4,9,257,0,1
1,4,10,259,0,3
1,4,10,260,0,3
1,4,10,261,0,3
1,4,11,261,0,3
1,4,11,262,0,3
1,4,11,263,0,3
1,4,12,261,0,6
1,4,12,262,1,6
1,4,12,263,1,6
1,4,12,293,0,6
1,4,12,294,0,6
1,4,12,295,0,6
1,4,13,258,0,5
1,4,13,259,1,5
1,4,13,260,1,5
1,4,13,261,1,5
1,4,13,262,0,5
1,4,15,258,0,5
1,4,15,259,0,5
1,4,15,260,0,5
1,4,15,261,0,5
1,4,15,262,0,5
1,4,19,292,0,1
1,4,20,291,0,1
1,4,21,288,0,3
1,4,21,289,0,3
1,4,21,290,1,3
1,4,26,290,0,2
1,4,26,291,0,2
1,4,27,290,0,5
1,4,27,291,1,5
1,4,27,292,1,5
1,4,27,293,0,5
1,4,27,294,0,5
1,4,28,288,0,4
1,4,28,289,0,4
1,4,28,290,0,4
1,4,28,291,0,4
1,4,29,288,1,3
1,4,29,289,1,3
1,4,29,290,0,3
1,4,31,290,0,4
1,4,31,291,0,4
1,4,31,292,0,4
1,4,31,293,0,4
1,5,4,356,0,4
1,5,4,357,1,4
1,5,4,358,1,4
1,5,4,359,1,4
1,5,5,320,1,4
1,5,5,321,1,4
1,5,5,322,1,4
1,5,5,323,0,4
1,5,6,352,0,2
1,5,6,353,0,2
1,5,7,320,0,4
1,5,7,321,0,4
1,5,7,322,0,4
1,5,7,323,0,4
1,5,12,325,0,6
1,5,12,326,1,6
1,5,12,327,1,6
1,5,12,357,0,6
1,5,12,358,0,6
1,5,12,359,0,6
1,5,13,322,0,8
1,5,13,323,0,8
1,5,13,324,0,8
1,5,13,325,0,8
1,5,13,326,0,8
1,5,13,356,0,8
1,5,13,357,0,8
1,5,13,358,0,8
1,5,14,324,0,5
1,5,14,325,0,5
1,5,14,326,0,5
1,5,14,327,0,5
1,5,14,359,0,5
1,5,15,322,0,5
1,5,15,323,1,5
1,5,15,324,1,5
1,5,15,325,1,5
1,5,15,326,0,5
1,5,20,356,0,2
1,5,20,357,0,2
1,5,21,353,1,2
1,5,21,354,1,2
1,5,27,354,0,4
1,5,27,355,1,4
1,5,27,356,1,4
1,5,27,357,0,4
1,5,28,352,0,4
1,5,28,353,0,4
1,5,28,354,0,4
1,5,28,355,0,4
1,5,29,352,1,3
1,5,29,353,0,3
1,5,29,354,0,3
1,6,4,420,0,4
1,6,4,421,1,4
1,6,4,422,1,4
1,6,4,423,1,4
1,6,5,385,0,2
1,6,5,386,0,2
1,6,6,416,1,3
1,6,6,417,1,3
1,6,6,418,0,3
1,6,7,384,1,4
1,6,7,385,1,4
1,6,7,386,1,4
1,6,7,387,0,4
1,6,12,390,0,3
1,6,12,421,0,3
1,6,12,422,0,3
1,6,13,387,0,6
1,6,13,388,0,6
1,6,13,389,0,6
1,6,13,420,0,6
1,6,13,421,0,6
1,6,13,422,0,6
1,6,14,388,0,8
1,6,14,389,1,8
1,6,14,390,1,8
1,6,14,391,1,8
1,6,14,420,0,8
1,6,14,421,0,8
1,6,14,422,0,8
1,6,14,423,0,8
1,6,15,386,0,6
1,6,15,387,1,6
1,6,15,388,1,6
1,6,15,389,0,6
1,6,15,420,0,6
1,6,15,421,0,6
1,6,20,420,0,3
1,6,20,421,0,3
1,6,20,422,0,3
1,6,21,417,0,2
1,6,21,418,0,2
1,6,22,416,0,4
1,6,22,417,0,4
1,6,22,418,0,4
1,6,22,419,0,4
1,6,27,418,0,4
1,6,27,419,1,4
1,6,27,420,1,4
1,6,27,421,0,4
1,6,28,416,0,3
1,6,28,417,0,3
1,6,28,418,0,3
1,6,29,416,0,2
1,6,29,417,0,2
1,6,30,416,0,4
1,6,30,417,0,4
1,6,30,418,1,4
1,6,30,419,0,4
1,7,4,484,0,4
1,7,4,485,0,4
1,7,4,486,1,4
1,7,4,487,1,4
1,7,6,480,1,2
1,7,6,481,1,2
1,7,7,448,1,3
1,7,7,449,1,3
1,7,7,450,1,3
1,7,14,452,0,8
1,7,14,453,1,8
1,7,14,454,1,8
1,7,14,455,1,8
1,7,14,484,0,8
1,7,14,485,0,8
1,7,14,486,0,8
1,7,14,487,0,8
1,7,15,450,0,6
1,7,15,451,1,6
1,7,15,452,1,6
1,7,15,453,0,6
1,7,15,483,0,6
1,7,15,484,0,6
1,7,20,482,0,2
1,7,20,483,0,2
1,7,22,480,0,4
1,7,22,481,0,4
1,7,22,482,0,4
1,7,22,483,0,4
1,7,27,482,0,5
1,7,27,483,1,5
1,7,27,484,1,5
1,7,27,485,1,5
1,7,27,486,0,5
1,7,28,480,0,2
1,7,28,481,0,2
1,7,30,481,0,3
1,7,30,482,1,3
1,7,30,483,0,3
1,8,0,44,0,4
1,8,0,45,0,4
1,8,0,46,1,4
1,8,0,47,1,4
1,8,2,13,0,3
1,8,2,14,0,3
1,8,2,15,0,3
1,8,3,40,0,4
1,8,3,41,1,4
1,8,3,42,1,4
1,8,3,43,0,4
1,8,8,8,0,4
1,8,8,9,1,4
1,8,8,10,1,4
1,8,8,11,0,4
1,8,9,8,1,3
1,8,9,9,0,3
1,8,9,10,0,3
1,8,10,10,0,4
1,8,10,11,0,4
1,8,10,12,0,4
1,8,10,13,0,4
1,8,11,13,0,3
1,8,11,14,1,3
1,8,11,15,1,3
1,8,16,10,0,5
1,8,16,11,1,5
1,8,16,12,1,5
1,8,16,13,1,5
1,8,16,14,0,5
1,8,17,44,0,4
1,8,17,45,0,4
1,8,17,46,0,4
1,8,17,47,0,4
1,8,18,8,0,5
1,8,18,9,0,5
1,8,18,10,0,5
1,8,18,40,0,5
1,8,18,41,0,5
1,8,19,42,0,4
1,8,19,43,0,4
1,8,19,44,0,4
1,8,19,45,0,4
1,8,24,40,1,2
1,8,24,41,0,2
1,8,25,40,0,2
1,8,25,41,0,2
1,8,26,10,0,1
1,8,31,42,0,4
1,8,31,43,1,4
1,8,31,44,1,4
1,8,31,45,1,4
1,9,0,108,0,4
1,9,0,109,0,4
1,9,0,110,0,4
1,9,0,111,1,4
1,9,1,104,0,3
1,9,1,105,0,3
1,9,1,106,0,3
1,9,2,76,0,4
1,9,2,77,0,4
1,9,2,78,1,4
1,9,2,79,1,4
1,9,3,104,0,4
1,9,3,105,0,4
1,9,3,106,1,4
1,9,3,107,0,4
1,9,8,72,0,4
1,9,8,73,0,4
1,9,8,74,1,4
1,9,8,75,0,4
1,9,9,72,1,3
1,9,9,73,1,3
1,9,9,74,0,3
1,9,10,74,0,4
1,9,10,75,1,4
1,9,10,76,1,4
1,9,10,77,0,4
1,9,11,76,0,4
1,9,11,77,1,4
1,9,11,78,0,4
1,9,11,79,0,4
1,9,16,74,0,4
1,9,16,75,0,4
1,9,16,76,0,4
1,9,16,77,0,4
1,9,17,108,0,4
1,9,17,109,1,4
1,9,17,110,1,4
1,9,17,111,0,4
1,9,18,72,0,4
1,9,18,73,0,4
1,9,18,74,0,4
1,9,18,104,0,4
1,9,19,106,0,4
1,9,19,107,0,4
1,9,19,108,1,4
1,9,19,109,0,4
1,9,24,104,1,2
1,9,24,105,0,2
1,9,25,104,0,3
1,9,25,105,1,3
1,9,25,106,0,3
1,9,26,74,0,2
1,9,26,75,0,2
1,9,31,106,0,4
1,9,31,107,1,4
1,9,31,108,0,4
1,9,31,109,0,4
1,10,0,172,0,4
1,10,0,173,1,4
1,10,0,174,1,4
1,10,0,175,1,4
1,10,1,168,1,3
1,10,1,169,1,3
1,10,1,170,0,3
1,10,2,140,0,4
1,10,2,141,1,4
1,10,2,142,1,4
1,10,2,143,0,4
1,10,3,169,0,3
1,10,3,170,0,3
1,10,3,171,0,3
1,10,4,173,0,2
1,10,4,174,0,2
1,10,8,136,0,4
1,10,8,137,1,4
1,10,8,138,1,4
1,10,8,139,0,4
1,10,9,136,1,3
1,10,9,137,0,3
1,10,9,138,0,3
1,10,10,138,0,4
1,10,10,139,1,4
1,10,10,140,1,4
1,10,10,141,0,4
1,10,11,140,0,4
1,10,11,141,0,4
1,10,11,142,0,4
1,10,11,143,1,4
1,10,13,138,0,4
1,10,13,139,0,4
1,10,13,140,0,4
1,10,13,141,0,4
1,10,16,139,0,3
1,10,16,140,0,3
1,10,16,141,0,3
1,10,17,172,0,4
1,10,17,173,0,4
1,10,17,174,0,4
1,10,17,175,0,4
1,10,18,137,0,2
1,10,18,138,0,2
1,10,19,171,0,3
1,10,19,172,0,3
1,10,19,173,0,3
1,10,24,168,0,2
1,10,24,169,0,2
1,10,25,168,0,4
1,10,25,169,0,4
1,10,25,170,1,4
1,10,25,171,0,4
1,10,26,138,0,2
1,10,26,139,0,2
1,10,28,138,0,1
1,10,31,170,0,4
1,10,31,171,1,4
1,10,31,172,1,4
1,10,31,173,0,4
1,11,0,236,0,4
1,11,0,237,1,4
1,11,0,238,0,4
1,11,0,239,1,4
1,11,1,232,0,3
1,11,1,233,1,3
1,11,1,234,0,3
1,11,2,205,0,3
1,11,2,206,0,3
1,11,2,207,0,3
1,11,4,237,0,3
1,11,4,238,1,3
1,11,4,239,0,3
1,11,5,200,0,4
1,11,5,201,0,4
1,11,5,202,0,4
1,11,5,203,0,4
1,11,8,200,0,4
1,11,8,201,0,4
1,11,8,202,1,4
1,11,8,203,0,4
1,11,9,200,1,3
1,11,9,201,1,3
1,11,9,202,0,3
1,11,10,202,0,4
1,11,10,203,0,4
1,11,10,204,0,4
1,11,10,205,0,4
1,11,11,204,0,4
1,11,11,205,1,4
1,11,11,206,1,4
1,11,11,207,1,4
1,11,12,205,0,3
1,11,12,206,0,3
1,11,12,207,0,3
1,11,13,202,0,4
1,11,13,203,1,4
1,11,13,204,1,4
1,11,13,205,0,4
1,11,16,203,0,2
1,11,16,204,0,2
1,11,17,237,0,3
1,11,17,238,0,3
1,11,17,239,0,3
1,11,18,201,0,2
1,11,18,202,0,2
1,11,19,235,0,3
1,11,19,236,1,3
1,11,19,237,0,3
1,11,20,234,0,3
1,11,20,235,1,3
1,11,20,236,0,3
1,11,21,232,0,4
1,11,21,233,0,4
1,11,21,234,0,4
1,11,21,235,0,4
1,11,23,238,0,2
1,11,23,239,0,2
1,11,25,233,0,3
1,11,25,234,1,3
1,11,25,235,0,3
1,11,27,236,0,2
1,11,27,237,0,2
1,11,28,201,0,3
1,11,28,202,0,3
1,11,28,203,0,3
1,11,29,232,1,2
1,11,29,233,0,2
1,11,31,234,0,4
1,11,31,235,0,4
1,11,31,236,0,4
1,11,31,237,0,4
1,12,0,300,0,4
1,12,0,301,0,4
1,12,0,302,0,4
1,12,0,303,0,4
1,12,1,296,0,3
1,12,1,297,0,3
1,12,1,298,0,3
1,12,4,300,0,4
1,12,4,301,0,4
1,12,4,302,1,4
1,12,4,303,1,4
1,12,5,264,1,4
1,12,5,265,1,4
1,12,5,266,1,4
1,12,5,267,0,4
1,12,7,265,0,2
1,12,7,266,0,2
1,12,8,265,0,3
1,12,8,266,0,3
1,12,8,267,0,3
1,12,9,264,0,2
1,12,9,265,0,2
1,12,10,268,0,1
1,12,11,269,0,2
1,12,11,270,0,2
1,12,12,269,1,3
1,12,12,270,1,3
1,12,12,271,1,3
1,12,13,267,1,4
1,12,13,268,1,4
1,12,13,269,0,4
1,12,13,270,0,4
1,12,15,268,0,2
1,12,15,269,0,2
1,12,16,267,0,2
1,12,16,268,0,2
1,12,17,302,0,1
1,12,19,299,0,3
1,12,19,300,0,3
1,12,19,301,0,3
1,12,20,299,0,4
1,12,20,300,0,4
1,12,20,301,0,4
1,12,20,302,0,4
1,12,21,296,0,4
1,12,21,297,1,4
1,12,21,298,1,4
1,12,21,299,0,4
1,12,23,302,0,2
1,12,23,303,0,2
1,12,25,297,0,3
1,12,25,298,0,3
1,12,25,299,0,3
1,12,27,298,0,5
1,12,27,299,1,5
1,12,27,300,1,5
1,12,27,301,1,5
1,12,27,302,0,5
1,12,28,264,0,3
1,12,28,265,0,3
1,12,28,267,0,3
1,12,29,296,1,2
1,12,29,297,0,2
1,12,31,299,0,2
1,12,31,300,0,2
1,13,4,364,0,4
1,13,4,365,0,4
1,13,4,366,1,4
1,13,4,367,1,4
1,13,5,328,1,4
1,13,5,329,1,4
1,13,5,330,1,4
1,13,5,331,0,4
1,13,6,360,0,2
1,13,6,361,0,2
1,13,7,328,0,3
1,13,7,329,0,3
1,13,7,330,0,3
1,13,12,333,0,3
1,13,12,334,1,3
1,13,12,335,1,3
1,13,13,330,0,5
1,13,13,331,1,5
1,13,13,332,1,5
1,13,13,333,1,5
1,13,13,334,0,5
1,13,14,333,0,3
1,13,14,334,0,3
1,13,14,335,0,3
1,13,15,331,0,4
1,13,15,332,0,4
1,13,15,333,0,4
1,13,15,334,0,4
1,13,20,364,1,3
1,13,20,365,1,3
1,13,20,366,0,3
1,13,21,360,0,4
1,13,21,361,1,4
1,13,21,362,1,4
1,13,21,363,0,4
1,13,22,329,0,1
1,13,23,365,0,3
1,13,23,366,0,3
1,13,23,367,0,3
1,13,27,362,0,5
1,13,27,363,1,5
1,13,27,364,0,5
1,13,27,365,0,5
1,13,27,366,0,5
1,13,28,329,0,3
1,13,28,330,0,3
1,13,28,331,0,3
1,13,29,360,1,2
1,13,29,361,0,2
1,14,4,428,0,4
1,14,4,429,1,4
1,14,4,430,1,4
1,14,4,431,1,4
1,14,5,392,0,4
1,14,5,393,0,4
1,14,5,394,0,4
1,14,5,395,0,4
1,14,6,424,1,2
1,14,6,425,0,2
1,14,7,392,1,4
1,14,7,393,1,4
1,14,7,394,1,4
1,14,7,395,0,4
1,14,12,397,0,3
1,14,12,398,0,3
1,14,12,399,0,3
1,14,13,395,0,4
1,14,13,396,0,4
1,14,13,397,0,4
1,14,13,398,0,4
1,14,14,397,1,3
1,14,14,398,1,3
1,14,14,399,1,3
1,14,15,394,0,4
1,14,15,395,1,4
1,14,15,396,1,4
1,14,15,397,0,4
1,14,20,426,0,5
1,14,20,427,0,5
1,14,20,428,0,5
1,14,20,429,0,5
1,14,20,430,0,5
1,14,21,424,0,3
1,14,21,425,0,3
1,14,21,426,0,3
1,14,22,392,0,5
1,14,22,393,0,5
1,14,22,394,0,5
1,14,22,395,0,5
1,14,22,396,0,5
1,14,23,430,0,2
1,14,23,431,0,2
1,14,27,426,0,4
1,14,27,427,1,4
1,14,27,428,1,4
1,14,27,429,0,4
1,14,28,393,0,2
1,14,28,394,0,2
1,14,29,424,0,2
1,14,29,425,0,2
1,14,30,424,0,4
1,14,30,425,1,4
1,14,30,426,1,4
1,14,30,427,0,4
1,15,4,492,0,4
1,15,4,493,1,4
1,15,4,494,1,4
1,15,4,495,1,4
1,15,6,488,1,2
1,15,6,489,1,2
1,15,7,456,1,4
1,15,7,457,1,4
1,15,7,458,1,4
1,15,7,459,0,4
1,15,12,461,0,2
1,15,12,462,0,2
1,15,14,460,0,4
1,15,14,461,1,4
1,15,14,462,1,4
1,15,14,463,1,4
1,15,15,458,0,4
1,15,15,459,1,4
1,15,15,460,1,4
1,15,15,461,0,4
1,15,20,490,0,4
1,15,20,491,1,4
1,15,20,492,1,4
1,15,20,493,0,4
1,15,22,456,0,5
1,15,22,457,0,5
1,15,22,458,0,5
1,15,22,459,0,5
1,15,22,460,0,5
1,15,23,494,0,2
1,15,23,495,0,2
1,15,27,490,0,5
1,15,27,491,0,5
1,15,27,492,0,5
1,15,27,493,0,5
1,15,27,494,0,5
1,15,30,488,0,4
1,15,30,489,0,4
1,15,30,490,1,4
1,15,30,491,0,4
1,16,0,21,0,5
1,16,0,22,0,5
1,16,0,53,0,5
1,16,0,54,0,5
1,16,0,55,0,5
1,16,2,22,0,2
1,16,2,23,0,2
1,16,3,48,0,5
1,16,3,49,1,5
1,16,3,50,1,5
1,16,3,51,0,5
1,16,3,52,0,5
1,16,8,17,0,3
1,16,8,18,0,3
1,16,8,19,0,3
1,16,9,16,0,2
1,16,9,17,0,2
1,16,10,20,0,1
1,16,11,21,0,3
1,16,11,22,1,3
1,16,11,23,1,3
1,16,16,18,0,5
1,16,16,19,1,5
1,16,16,20,1,5
1,16,16,21,1,5
1,16,16,22,0,5
1,16,17,52,0,4
1,16,17,53,0,4
1,16,17,54,1,4
1,16,17,55,1,4
1,16,18,16,1,3
1,16,18,17,1,3
1,16,18,18,0,3
1,16,19,50,0,5
1,16,19,51,1,5
1,16,19,52,1,5
1,16,19,53,1,5
1,16,19,54,0,5
1,16,24,48,1,2
1,16,24,49,0,2
1,16,25,49,0,2
1,16,25,50,0,2
1,16,26,17,0,3
1,16,26,18,1,3
1,16,26,19,0,3
1,16,31,20,0,4
1,16,31,21,0,4
1,16,31,52,0,4
1,16,31,53,0,4
1,17,0,84,0,6
1,17,0,85,0,6
1,17,0,86,0,6
1,17,0,117,0,6
1,17,0,118,0,6
1,17,0,119,0,6
1,17,1,112,0,2
1,17,1,113,0,2
1,17,2,85,0,3
1,17,2,86,0,3
1,17,2,87,0,3
1,17,3,112,0,5
1,17,3,113,1,5
1,17,3,114,1,5
1,17,3,115,0,5
1,17,3,116,0,5
1,17,8,81,0,3
1,17,8,82,0,3
1,17,8,83,0,3
1,17,9,80,0,2
1,17,9,81,0,2
1,17,10,83,0,3
1,17,10,84,0,3
1,17,10,85,0,3
1,17,11,84,0,4
1,17,11,85,0,4
1,17,11,86,1,4
1,17,11,87,1,4
1,17,16,82,0,5
1,17,16,83,1,5
1,17,16,84,1,5
1,17,16,85,1,5
1,17,16,86,0,5
1,17,17,116,0,4
1,17,17,117,1,4
1,17,17,118,1,4
1,17,17,119,1,4
1,17,18,80,1,3
1,17,18,81,1,3
1,17,18,82,0,3
1,17,19,114,0,4
1,17,19,115,1,4
1,17,19,116,1,4
1,17,19,117,0,4
1,17,24,112,1,2
1,17,24,113,0,2
1,17,25,112,0,4
1,17,25,113,0,4
1,17,25,114,0,4
1,17,25,115,0,4
1,17,26,81,0,3
1,17,26,82,1,3
1,17,26,83,0,3
1,17,31,83,0,4
1,17,31,84,0,4
1,17,31,115,0,4
1,17,31,116,0,4
1,18,0,148,0,8
1,18,0,149,0,8
1,18,0,150,0,8
1,18,0,151,0,8
1,18,0,180,0,8
1,18,0,181,0,8
1,18,0,182,0,8
1,18,0,183,0,8
1,18,1,176,1,3
1,18,1,177,1,3
1,18,1,178,0,3
1,18,2,148,0,3
1,18,2,149,0,3
1,18,2,150,0,3
1,18,3,176,0,4
1,18,3,177,0,4
1,18,3,178,0,4
1,18,3,179,0,4
1,18,4,150,0,3
1,18,4,151,0,3
1,18,4,182,0,3
1,18,8,145,0,3
1,18,8,146,1,3
1,18,8,147,0,3
1,18,9,144,0,2
1,18,9,145,0,2
1,18,10,147,0,3
1,18,10,148,0,3
1,18,10,149,0,3
1,18,11,148,0,4
1,18,11,149,1,4
1,18,11,150,1,4
1,18,11,151,1,4
1,18,16,146,0,4
1,18,16,147,1,4
1,18,16,148,1,4
1,18,16,149,0,4
1,18,17,180,0,4
1,18,17,181,1,4
1,18,17,182,1,4
1,18,17,183,1,4
1,18,18,144,1,3
1,18,18,145,1,3
1,18,18,146,0,3
1,18,19,178,0,4
1,18,19,179,1,4
1,18,19,180,1,4
1,18,19,181,0,4
1,18,21,177,0,3
1,18,21,178,0,3
1,18,21,179,0,3
1,18,23,183,0,1
1,18,24,176,0,1
1,18,25,176,0,5
1,18,25,177,0,5
1,18,25,178,1,5
1,18,25,179,0,5
1,18,25,180,0,5
1,18,26,145,0,3
1,18,26,146,0,3
1,18,26,147,0,3
1,18,28,144,0,3
1,18,28,145,0,3
1,18,28,146,0,3
1,18,29,176,0,2
1,18,29,177,0,2
1,18,31,147,0,5
1,18,31,148,0,5
1,18,31,178,0,5
1,18,31,179,0,5
1,18,31,180,0,5
1,19,0,213,0,6
1,19,0,215,0,6
1,19,0,244,0,6
1,19,0,245,0,6
1,19,0,246,0,6
1,19,0,247,0,6
1,19,1,240,0,3
1,19,1,241,0,3
1,19,1,242,0,3
1,19,2,213,0,2
1,19,2,214,0,2
1,19,4,213,0,6
1,19,4,214,0,6
1,19,4,215,0,6
1,19,4,245,0,6
1,19,4,246,0,6
1,19,4,247,0,6
1,19,5,208,0,3
1,19,5,209,0,3
1,19,5,210,0,3
1,19,8,209,0,3
1,19,8,210,0,3
1,19,8,211,0,3
1,19,9,208,0,2
1,19,9,209,0,2
1,19,11,212,0,4
1,19,11,213,1,4
1,19,11,214,1,4
1,19,11,215,1,4
1,19,12,213,0,3
1,19,12,214,0,3
1,19,12,215,0,3
1,19,13,212,0,3
1,19,13,213,0,3
1,19,13,214,0,3
1,19,16,211,1,3
1,19,16,212,1,3
1,19,16,213,0,3
1,19,17,244,0,4
1,19,17,245,0,4
1,19,17,246,1,4
1,19,17,247,1,4
1,19,18,208,0,3
1,19,18,209,0,3
1,19,18,210,0,3
1,19,19,242,0,5
1,19,19,243,1,5
1,19,19,244,1,5
1,19,19,245,1,5
1,19,19,246,0,5
1,19,20,243,0,3
1,19,20,244,0,3
1,19,20,245,0,3
1,19,21,240,0,4
1,19,21,241,1,4
1,19,21,242,1,4
1,19,21,243,0,4
1,19,23,245,0,3
1,19,23,246,0,3
1,19,23,247,0,3
1,19,25,241,0,3
1,19,25,242,0,3
1,19,25,243,0,3
1,19,26,210,0,2
1,19,26,211,0,2
1,19,27,211,0,4
1,19,27,212,0,4
1,19,27,213,0,4
1,19,27,245,0,4
1,19,28,208,1,4
1,19,28,209,1,4
1,19,28,210,1,4
1,19,28,211,0,4
1,19,29,240,1,3
1,19,29,241,0,3
1,19,29,242,0,3
1,19,31,211,0,5
1,19,31,212,0,5
1,19,31,243,0,5
1,19,31,244,0,5
1,19,31,245,0,5
1,20,0,309,0,1
1,20,1,304,0,2
1,20,1,305,0,2
1,20,4,278,0,4
1,20,4,309,0,4
1,20,4,310,1,4
1,20,4,311,0,4
1,20,5,272,0,4
1,20,5,273,1,4
1,20,5,274,1,4
1,20,5,275,0,4
1,20,6,304,0,1
1,20,7,272,0,3
1,20,7,273,0,3
1,20,7,274,0,3
1,20,8,274,0,1
1,20,9,273,0,1
1,20,11,276,0,4
1,20,11,277,0,4
1,20,11,278,0,4
1,20,11,279,0,4
1,20,12,276,0,4
1,20,12,277,0,4
1,20,12,278,1,4
1,20,12,279,1,4
1,20,13,275,1,4
1,20,13,276,1,4
1,20,13,277,1,4
1,20,13,278,0,4
1,20,15,276,0,2
1,20,15,277,0,2
1,20,16,275,0,3
1,20,16,276,0,3
1,20,16,277,0,3
1,20,17,309,0,3
1,20,17,310,0,3
1,20,17,311,0,3
1,20,19,307,0,4
1,20,19,308,0,4
